#,category_id,name,name_si,name_ta,sku,description,short_description,price,cost,package,availability,image,status,is_featured,is_new,is_sale,slug,is_deal,old_price
142,101,Org. Tomato 250g,Org. Tomato 250g,Org. Tomato 250g,Org. Tomato,NULL,NULL,111.25,65,142,1,/products-images/o/r/org.tomato.jpg,1,0,0,0,org-tomato.html,0,0
143,102,Org. Ambul banana 500g,Org. Ambul banana 500g,Org. Ambul banana 500g,Org. Ambul banana,NULL,NULL,168,81,143,1,/products-images/o/r/org.ambul.jpg,1,0,0,0,org-ambul-banana.html,0,0
144,102,Org. Kolikuttu banana 500g,Org. Kolikuttu banana 500g,Org. Kolikuttu banana 500g,Org. Kolikuttu banana,NULL,NULL,244,195,144,1,/products-images/o/r/org.kolikuttu_2.jpg,1,0,0,0,org-kolikuttu-banana.html,0,0
145,102,Org. Papaya 750g,Org. Papaya 750g,Org. Papaya 750g,Org. Papaya 750g,NULL,NULL,206.9230769,130,145,1,/products-images/o/r/org._papaya_2.jpg,1,0,0,0,org-papaya.html,0,0
146,102,Org. Pineapple 500g,Org. Pineapple 500g,Org. Pineapple 500g,Org. Pineapple,NULL,NULL,193.5,211,146,1,/products-images/o/r/org.pineapple_2.jpg,1,0,0,0,org-pineapple.html,0,0
147,102,Org. Seeni banana 500g,Org. Seeni banana 500g,Org. Seeni banana 500g,Org. Seeni banana,NULL,NULL,148.5,81,147,1,/products-images/o/r/org.seeni_banana_2.jpg,1,0,0,0,org-seeni-banana.html,0,0
148,103,Org. Cabbage leaves 250g,Org. Cabbage leaves 250g,Org. Cabbage leaves 250g,Org. Cabbage leaves,NULL,NULL,91.75,89,148,0,/products-images/o/r/org._cabbage_leaves_2.jpg,1,0,0,0,org-cabbage-leaves.html,0,0
149,103,Org. Gotukola 125g,Org. Gotukola 125g,Org. Gotukola 125g,Org. Gotukola 125g,NULL,NULL,97.125,78,149,1,/products-images/o/r/org.gotukola.jpg,1,0,0,0,org-gotukola.html,0,0
150,103,Org. Kankun 125g,Org. Kankun 125g,Org. Kankun 125g,Org. Kankun 125g,NULL,NULL,97.625,65,150,1,/products-images/o/r/org.kankun.jpg,1,0,0,0,org-kankun.html,0,0
151,103,Org mukunuwenna 125g,Org mukunuwenna 125g,Org mukunuwenna 125g,Org mukunuwenna 125g,NULL,NULL,87.625,70,151,1,/products-images/new-images/org_mukunuwenna.png,1,0,0,0,Org-mukunuwenna.html,0,0
152,103,Org.Curry leaves 50g,Org.Curry leaves,Org.Curry leaves,Org.Curry leaves,NULL,NULL,41.4,18,152,1,/products-images/new-images/org_curry_leaves.png,1,0,0,0,Org-Curry-leaves.html,0,0
153,103,Org.Ginger 50g,Org.Ginger,Org.Ginger 50g,Org.Ginger,NULL,NULL,93.35,39,153,1,/products-images/new-images/org_ginger.png,1,0,0,0,Org-Ginger.html,0,0
154,103,Org. Nivithi (spinach) 125g,Org. Nivithi (spinach) 125g,Org. Nivithi (spinach) 125g,Org. Nivithi (spinach) 125g,NULL,NULL,80.25,65,154,1,/products-images/o/r/org.spinach1.jpg,1,0,0,0,org-nivithi-spinach.html,0,0
155,104,Org. Chicken,Org. Chicken,Org. Chicken,Org. Chicken,NULL,NULL,1050,900,155,1,/products-images/o/r/org._chicken_2.jpg,1,0,0,0,org-chicken.html,0,0
156,104,Org. Eggs 6 pack,Org. Eggs 6 pack,Org. Eggs 6 pack,Org. Eggs,NULL,NULL,228,205.2,156,1,/products-images/o/r/org._eggs_6_pack_2.jpg,1,0,0,0,org-eggs.html,0,0
157,410,Broiler Chicken 1kg,Broiler Chicken 1kg,Broiler Chicken 1kg,Broiler Chicken 1kg,NULL,NULL,650,580,157,1,/products-images/c/h/chicken_1.jpg,1,0,0,0,broiler-chicken-1kg.html,0,0
158,410,Broiler Chicken Cut 1kg,Broiler Chicken Cut 1kg,Broiler Chicken Cut 1kg,Broiler Chicken Cut 1kg,NULL,NULL,650,580,158,1,/products-images/c/h/chicken_1.jpg,1,0,0,0,Broiler-Chicken-Cut-1kg.html,0,0
159,411,Mutton 500g,Mutton 500g,Mutton 500g,Mutton 500g,NULL,NULL,890,800,159,1,/products-images/m/u/mutton-boneless_1.jpg,1,0,0,0,mutton-500g.html,0,0
160,411,Mutton Boneless 500g,Mutton Boneless 500g,Mutton Boneless 500g,Mutton Boneless 500g,NULL,NULL,1120,1000,160,1,/products-images/m/u/mutton-boneless_1.jpg,1,0,0,0,Mutton-Boneless-500g.html,0,0
161,412,Beef 500g,Beef 500g,Beef 500g,Beef 500g,NULL,NULL,500,450,161,1,/products-images/b/e/beef.png,1,0,0,0,beef-500g.html,0,0
162,412,Minced beef 500g,minced beef 500g,minced beef 500g,Minced beef 500g,NULL,NULL,530,475,162,1,/products-images/b/e/beef.png,1,0,0,0,minced-beef-500g.html,0,0
163,412,Beef Liver 250g,Beef Liver 250g,Beef Liver 250g,Beef Liver 250g,NULL,NULL,260,200,163,1,/products-images/b/e/beef-liver.jpg,1,0,0,0,beef-liver-250g.html,0,0
164,412,Ox Tail 500g,Beef Boneless 500g,Ox Tail 500g,Ox Tail 500g,NULL,NULL,650,500,164,1,/products-images/b/e/beef.png,1,0,0,0,Ox-Tail-500g.html,0,0
165,410,Curry Chicken 1kg,Curry Chicken 1kg,Curry Chicken 1kg,Curry Chicken 1kg,NULL,NULL,650,580,165,1,/products-images/c/h/chicken_1.jpg,1,0,0,0,Curry-Chicken-1kg.html,0,0
166,410,Curry Chicken Cut 1kg,Curry Chicken Cut 1kg,Curry Chicken Cut 1kg,Curry Chicken Cut 1kg,NULL,NULL,650,580,166,1,/products-images/c/h/chicken_1.jpg,1,0,0,0,Curry-Chicken-Cut-1kg.html,0,0
167,106,Blue (sea) crabs-Cleaned 500g,Blue (sea) crabs-Cleaned 500g,Blue (sea) crabs-Cleaned 500g,Blue (sea) crabs-Cleaned 500g,NULL,NULL,530,475,167,1,/products-images/new-images/unknown.png,1,0,0,0,blue-sea-crabs-cleaned.html,0,0
168,106,Blue (sea) crabs - Uncleaned - 500g,Blue (sea) crabs - Uncleaned - 500g,Blue (sea) crabs - Uncleaned - 500g,Blue (sea) crabs - Uncleaned - 500g,NULL,NULL,530,475,168,1,/products-images/c/r/crab.gif,1,0,0,0,blue-sea-crabs-1.html,0,0
169,106,Dallo (cuttle fish) Large - Cleaned - 500g,Dallo (cuttle fish) Large - Cleaned - 500g,Dallo (cuttle fish) Large - Cleaned - 500g,Dallo (cuttle fish) Large,NULL,NULL,530,450,169,1,/products-images/c/u/cuttle_fish_2.jpg,1,0,0,0,dallo-cuttle-fish-large.html,0,0
170,106,Dallo (cuttle fish) Large - UnCleaned - 500g,Dallo (cuttle fish) Large - UnCleaned - 500g,Dallo (cuttle fish) Large - UnCleaned - 500g,Dallo (cuttle fish) Large-1,NULL,NULL,530,450,170,1,/products-images/c/u/cuttle_fish_2_1.jpg,1,0,0,0,dallo-cuttle-fish-large-1.html,0,0
171,106,Dallo (cuttle fish) Small- Cleaned 500g,Dallo (cuttle fish) Small- Cleaned 500g,Dallo (cuttle fish) Small- Cleaned 500g,Dallo (cuttle fish) Small- Cleaned - 500g,NULL,NULL,375,340,171,1,/products-images/c/u/cuttle_fish_2_2.jpg,1,0,0,0,dallo-cuttle-fish-small-cleaned-500g.html,0,0
172,106,Dallo (cuttle fish) Small- UnCleaned 500g,Dallo (cuttle fish) Small- UnCleaned 500g,Dallo (cuttle fish) Small- UnCleaned 500g,Dallo (cuttle fish) Small- UnCleaned - 500g,NULL,NULL,375,340,172,1,/products-images/c/u/cuttle_fish_2_3.jpg,1,0,0,0,dallo-cuttle-fish-small-uncleaned-500g.html,0,0
173,106,Prawns Large - Uncleaned 500g,Prawns Large - Uncleaned 500g,Prawns Large - Uncleaned 500g,Prawns Large - Uncleaned - 500g,NULL,NULL,750,660,173,1,/products-images/p/r/prawns_medium_3_2.jpg,1,0,0,0,prawns-large-uncleaned-500g.html,0,0
174,106,Prawns Large - Fully cleaned 500g,Prawns Large - Fully cleaned 500g,Prawns Large - Fully cleaned 500g,Prawns Large - Fully cleaned - 500g,NULL,NULL,750,660,174,1,/products-images/p/r/prawns_fc.png,1,0,0,0,prawns-large-fully-cleaned-500g.html,0,0
175,106,Prawns Large - Head Cleaned -  500g,Prawns Large - Head Cleaned -  500g,Prawns Large - Head Cleaned -  500g,Prawns Large,NULL,NULL,750,660,175,1,/products-images/p/r/prawns_medium_3.jpg,1,0,0,0,prawns-large.html,0,0
176,106,Prawns medium Uncleaned 500g,Prawns medium Uncleaned 500g,Prawns medium Uncleaned 500g,Prawns medium - Uncleaned - 500g,NULL,NULL,670,580,176,1,/products-images/p/r/prawns_medium_3_3.jpg,1,0,0,0,prawns-medium-uncleaned-500g.html,0,0
177,106,Prawns medium Fully cleaned 500g,Prawns medium Fully cleaned 500g,Prawns medium Fully cleaned 500g,Prawns medium - Fully cleaned - 500g,NULL,NULL,670,580,177,1,/products-images/p/r/prawns_fc_1.png,1,1,0,0,prawns-medium-fully-cleaned-500g.html,0,0
178,106,Prawns medium - Head Cleaned - 500g,Prawns medium - Head Cleaned - 500g,Prawns medium - Head Cleaned - 500g,Prawns medium,NULL,NULL,670,580,178,1,/products-images/p/r/prawnsmedium.jpg,1,0,0,0,prawns-medium.html,0,0
179,106,Gal malu (Atissa) cut 500g,Gal malu (Atissa) cut 500g,Gal malu (Atissa) cut 500g,Gal malu (Atissa) cut500g,NULL,NULL,780,695,179,1,/products-images/a/t/atissa_1_1.jpg,1,0,0,0,gal-malu-atissa-cut500g.html,0,0
180,106,Gal malu (Atissa) slices 500g,Gal malu (Atissa) slices 500g,Gal malu (Atissa) slices 500g,Gal malu (Atissa) slices,NULL,NULL,780,695,180,1,/products-images/a/t/atissa_1.jpg,1,0,0,0,gal-malu-atissa-slices.html,0,0
181,106,Kelawalla (yellow fin tuna)  slices 500g,Kelawalla (yellow fin tuna)  slices 500g,Kelawalla (yellow fin tuna)  slices 500g,Kelawalla (yellow fin tuna)  slices  - 500g,NULL,NULL,590,545,181,1,/products-images/k/e/kelawella_1.jpg,1,0,0,0,kelawalla-yellow-fin-tuna-slices-500g.html,0,0
182,106,Kelawalla (yellow fin tuna) cut 500g,Kelawalla (yellow fin tuna) cut 500g,Kelawalla (yellow fin tuna) cut 500g,Kelawalla (yellow fin tuna) cut 500g,NULL,NULL,590,545,182,1,/products-images/k/e/kelawella_cut.jpg,1,0,0,0,kelawalla-yellow-fin-tuna-cut-500g.html,0,0
183,106,Kumbalavo (indian mackerel) 500g,Kumbalavo (indian mackerel) 500g,Kumbalavo (indian mackerel) 500g,Kumbalavo (indian mackerel),NULL,NULL,345,295,183,1,/products-images/k/u/kumbalavo.jpg,1,0,0,0,kumbalavo-indian-mackerel.html,0,0
184,106,Kumbalavo (indian mackerel) cut 500g,Kumbalavo (indian mackerel) cut 500g,Kumbalavo (indian mackerel) cut 500g,Kumbalavo (indian mackerel) cut 500g,NULL,NULL,345,295,184,1,/products-images/k/u/kumbalavo_1.jpg,1,0,0,0,kumbalavo-indian-mackerel-cut-500g.html,0,0
185,106,Mora (shark) slices 500g,Mora (shark) slices 500g,Mora (shark) slices 500g,Mora (shark) slices,NULL,NULL,50,445,185,1,/products-images/s/h/sharkslices.jpg,1,0,0,0,mora-shark-slices.html,0,0
186,106,Mora (shark) cut 500g,Mora (shark) cut 500g,Mora (shark) cut 500g,Mora (shark) cut 500g,NULL,NULL,500,445,186,1,/products-imagesno_selection,1,0,0,0,mora-shark-cut-500g.html,0,0
187,106,Paraw (Trevallies) slices 500g,Paraw (Trevallies) slices 500g,Paraw (Trevallies) slices 500g,Paraw (Trevallies) slices,NULL,NULL,770,690,187,1,/products-images/p/a/parawslices.jpg,1,1,0,0,paraw-slices.html,0,0
188,106,Paraw (Trevallies) cut500g,Paraw (Trevallies) cut500g,Paraw (Trevallies) cut500g,Paraw (Trevallies) cut500g,NULL,NULL,770,690,188,1,/products-images/new-images/unknown.png,1,0,0,0,paraw-trevallies-cut500g.html,0,0
189,106,Thalapath (sail fish) slices 500g,Thalapath (sail fish) slices 500g,Thalapath (sail fish) slices 500g,Thalapath (sail fish) slices 500g,NULL,NULL,760,670,189,1,/products-images/new-images/unknown.png,1,0,0,0,thalapath-sail-fish-slices-500g.html,0,0
190,106,Thalapath (sail fish) cut 500g,Thalapath (sail fish) cut 500g,Thalapath (sail fish) cut 500g,Thalapath (sail fish),NULL,NULL,760,670,190,1,/products-images/t/h/thalapath.jpg,1,1,0,0,thalapath-sail-fish.html,0,0
191,106,Thora (seer fish) slices 500g,Thora (seer fish) slices 500g,Thora (seer fish) slices 500g,Thora (seer) slices,NULL,NULL,1170,1045,191,1,/products-images/t/h/thoraslices.jpg,1,0,0,0,thora-seer-slices.html,0,0
192,106,Thora (seer fish) cut 500g,Thora (seer fish) cut 500g,Thora (seer fish) cut 500g,Thora (seer fish) cut 500g,NULL,NULL,1170,1045,192,1,/products-images/new-images/unknown.png,1,0,0,0,thora-seer-fish-cut-500g.html,0,0
193,106,koduwa 500g,koduwa 500g,koduwa 500g,koduwa,NULL,NULL,770,690,193,1,/products-images/new-images/koduwa.jpg,1,0,0,0,koduwa.html,0,0
194,106,koduwa fillet 500g,koduwa fillet 500g,koduwa fillet 500g,koduwa fillet 500g,NULL,NULL,770,690,194,0,/products-images/new-images/unknown.png,1,0,0,0,koduwa-fillet-500g.html,0,0
195,106,Jeelawo (Barracudas) slices 500g,Jeelawo (Barracudas) slices 500g,Jeelawo (Barracudas) slices 500g,Jeelawo (Barracudas) slices,NULL,NULL,610,525,195,1,/products-images/j/e/jeelawoslices.jpg,1,0,0,0,jeelawo-barracudas-slices.html,0,0
196,106,Jeelawo (Barracudas) cut 500g,Jeelawo (Barracudas) cut 500g,Jeelawo (Barracudas) cut 500g,Jeelawo (Barracudas) cut,NULL,NULL,610,525,196,1,/products-images/j/e/jeelawoslices.jpg,1,0,0,0,jeelawo-barracudas-cut.html,0,0
197,106,Halmessa (Anchovy) 500g,Halmessa (Anchovy) 500g,Halmessa (Anchovy) 500g,Halmessa (Anchovy),NULL,NULL,350,300,197,1,/products-images/h/a/haalmessa.jpg,1,0,0,0,halmessa-anchovy.html,0,0
198,106,Handalla (Indian anchovy) 500g,Handalla (Indian anchovy) 500g,Handalla (Indian anchovy) 500g,Handalla (Indian anchovy),NULL,NULL,620,575,198,1,/products-images/h/a/hadello.jpg,1,0,0,0,handalla-indian-anchovy.html,0,0
199,106,Linna (mackerel) 500g,Linna (mackerel) 500g,Linna (mackerel) 500g,Linna (mackerel),NULL,NULL,250,225,199,1,/products-images/l/i/linna.jpg,1,0,0,0,linna-mackerel.html,0,0
200,106,Salaya (sardinella) 500g,Salaya (sardinella) 500g,Salaya (sardinella) 500g,Salaya (sardinella),NULL,NULL,175,135,200,1,/products-images/s/a/salayo.jpg,1,0,0,0,salaya-sardinella.html,0,0
201,106,Modha(Ceabass) 500g,Modha(Ceabass) 500g,Modha(Ceabass) 500g,Modha(Ceabass),NULL,NULL,810,690,201,1,/products-images/new-images/unknown.png,1,0,0,0,Modha-Ceabass.html,0,0
202,106,paraw small 500g,paraw small 500g,paraw small 500g,Paraw small,NULL,NULL,480,420,202,1,/products-images/p/a/paraw_1.jpg,1,0,0,0,paraw-small.html,0,0
203,106,Seer tail 500g,Seer tail 500g,Seer tail 500g,Seer tail,NULL,NULL,300,250,203,1,/products-images/new-images/unknown.png,1,0,0,0,Seer-tail.html,0,0
204,106,Snapper Fish(Lo messa)500g,Snapper Fish(Lo messa)500g,Snapper Fish(Lo messa)500g,Snapper Fish(Lo messa),NULL,NULL,410,410,204,1,/products-images/new-images/unknown.png,1,0,0,0,Snapper-Fish-Lo-messa.html,0,0
205,106,Hurulla 500g,Hurulla 500g,Hurulla 500g,Hurulla 500g,NULL,NULL,275,225,205,1,/products-images/new-images/hurulla_500g.jpg,1,0,0,0,Hurulla-500g.html,0,0
206,107,Brown Eggs 10 pack,Brown Eggs 10 pack,Brown Eggs 10 pack,Brown Eggs 10 pack,NULL,NULL,220,220,206,1,/products-images/e/g/egg_10-pack.jpg,1,0,0,0,brown-eggs-10-pack.html,0,0
207,107,Happy Hen Eggs,Happy Hen Eggs,Happy Hen Eggs,Happy Hen Eggs,NULL,NULL,209,209,207,1,/products-images/h/a/happy_hen_eggs.jpg,1,0,0,0,happy-hen-eggs.html,0,0
208,107,White Egg -remove,White Egg,White Egg,White Egg,,,16,16,208,0,/products-images/w/h/white_eggs.jpg,0,0,0,0,white-egg.html,0,0
209,107,Eggs 6 Pack,Eggs 6 Pack,Eggs 6 Pack,Eggs 6 Pack,NULL,NULL,125,125,209,1,/products-images/e/g/egg_6_pack.jpg,1,0,0,0,eggs-6-pack.html,0,0
210,108,Maxies Minced Chicken 1kg,Maxies Minced Chicken 1kg,Maxies Minced Chicken 1kg,Maxies Minced Chicken 1kg,NULL,NULL,830,705.5,210,1,/products-images/c/h/chicked.png,1,0,0,0,maxies-minced-chicken-1kg.html,0,0
211,108,Whole Chicken 1kg,Whole Chicken 1kg,Whole Chicken 1kg,Whole Chicken 1kg,NULL,NULL,425,361.25,211,1,/products-images/w/h/whole_chicken.png,1,0,0,0,whole-chicken-1kg.html,0,0
212,108,Whole Chicken Skinless  1kg,Whole Chicken Skinless  1kg,Whole Chicken Skinless  1kg,Whole Chicken Skinless  1kg,NULL,NULL,520,442,212,1,/products-images/w/h/whole_chicken_skinless.png,1,0,0,0,whole-chicken-skinless-1kg.html,0,0
213,108,Chicken Breast 1kg,Chicken Breast 1kg,Chicken Breast 1kg,Chicken Breast 1kg,NULL,NULL,670,569.5,213,1,/products-images/c/h/chicken_breast.png,1,0,0,0,chicken-breast-1kg.html,0,0
214,108,Maxies breast boneless 1Kg,Maxies breast boneless 1Kg,Maxies breast boneless 1Kg,Maxies breast boneless 1Kg,NULL,NULL,810,688.5,214,1,/products-images/new-images/unknown.png,1,0,0,0,Maxies breast boneless 1Kg.html,0,0
215,108,Drumstick 1kg,Drumstick 1kg,Drumstick 1kg,Drumstick 1kg,NULL,NULL,580,493,215,1,/products-images/d/r/drumstick.png,1,0,0,0,drumstick-1kg.html,0,0
216,108,Drumstick Skinless  1kg,Drumstick Skinless  1kg,Drumstick Skinless  1kg,Drumstick Skinless  1kg,NULL,NULL,670,569.5,216,1,/products-images/d/r/drumstick_skinless.png,1,0,0,0,drumstick-skinless-1kg.html,0,0
217,108,Thigh 1kg,Thigh 1kg,Thigh 1kg,Thigh 1kg,NULL,NULL,580,493,217,1,/products-images/t/h/thigh.png,1,0,0,0,thigh-1kg.html,0,0
218,108,Thigh Skinless 1kg,Thigh Skinless 1kg,Thigh Skinless 1kg,Thigh Skinless 1kg,NULL,NULL,670,569.5,218,1,/products-images/t/h/thigh_skinless.png,1,0,0,0,thigh-skinless-1kg.html,0,0
219,108,Baby Drumstick 1kg,Baby Drumstick 1kg,Baby Drumstick 1kg,Baby Drumstick 1kg,NULL,NULL,510,433.5,219,1,/products-images/b/a/baby_drumstick.png,1,0,0,0,baby-drumstick-1kg.html,0,0
220,108,Back Quarter Thigh 1kg,Back Quarter Thigh 1kg,Back Quarter Thigh 1kg,Back Quarter Thigh 1kg,NULL,NULL,450,382.5,220,1,/products-images/b/a/back_quarter_thigh.png,1,0,0,0,back-quarter-thigh-1kg.html,0,0
221,108,Butter Ball 1kg,Butter Ball 1kg,Butter Ball 1kg,Butter Ball 1kg,NULL,NULL,600,510,221,1,/products-images/b/u/butter_ball.png,1,0,0,0,butter-ball-1kg.html,0,0
222,108,Wings 1kg,Wings 1kg,Wings 1kg,Wings 1kg,NULL,NULL,410,348.5,222,1,/products-images/w/i/wings.png,1,0,0,0,wings-1kg.html,0,0
223,108,Tulip 1kg,Tulip 1kg,Tulip 1kg,Tulip 1kg,NULL,NULL,460,391,223,1,/products-images/t/u/tulip.png,1,0,0,0,tulip-1kg.html,0,0
224,108,Neck 1kg,Neck 1kg,Neck 1kg,Neck 1kg,NULL,NULL,410,348.5,224,1,/products-images/n/e/neck.png,1,0,0,0,neck-1kg.html,0,0
225,108,Leg 1kg,Leg 1kg,Leg 1kg,Leg 1kg,NULL,NULL,580,493,225,1,/products-images/l/e/leg.png,1,0,0,0,leg-1kg.html,0,0
226,108,Leg Skinless 1kg,Leg Skinless 1kg,Leg Skinless 1kg,Leg Skinless 1kg,NULL,NULL,670,569.5,226,1,/products-images/l/e/leg_skinless.png,1,0,0,0,leg-skinless-1kg.html,0,0
227,108,Middle Wing 1kg,Middle Wing 1kg,Middle Wing 1kg,Middle Wing 1kg,NULL,NULL,420,357,227,1,/products-images/m/i/middle_wing.png,1,0,0,0,middle-wing-1kg.html,0,0
228,108,Back Quarter 1kg,Back Quarter 1kg,Back Quarter 1kg,Back Quarter 1kg,NULL,NULL,450,382.5,228,1,/products-images/b/a/back_quarter.png,1,0,0,0,back-quarter-1kg.html,0,0
229,108,Back Quarter Skinless 1kg,Back Quarter Skinless 1kg,Back Quarter Skinless 1kg,Back Quarter Skinless 1kg,NULL,NULL,520,442,229,1,/products-images/b/a/back_quarter_skinless.png,1,0,0,0,back-quarter-skinless-1kg.html,0,0
230,108,Back Cut 1kg,Back Cut 1kg,Back Cut 1kg,Back Cut 1kg,NULL,NULL,270,229.5,230,1,/products-images/b/a/back_cut.png,1,0,0,0,back-cut-1kg.html,0,0
231,108,Gizzard 1kg,Gizzard 1kg,Gizzard 1kg,Gizzard 1kg,NULL,NULL,490,416.5,231,1,/products-images/g/i/gizzard.png,1,0,0,0,gizzard-1kg.html,0,0
232,108,Liver 1kg,Liver 1kg,Liver 1kg,Liver 1kg,NULL,NULL,370,314.5,232,1,/products-images/l/i/liver.png,1,0,0,0,liver-1kg.html,0,0
233,108,Off cut 1kg,Off cut 1kg,Off cut 1kg,Off cut 1kg,NULL,NULL,270,229.5,233,1,/products-images/new-images/unknown.png,1,0,0,0,Off-cut-1kg.html,0,0
234,108,Maxies burger patty 1kg,Maxies burger patty 1kg,Maxies burger patty 1kg,Maxies burger patty 1kg,NULL,NULL,690,690,234,1,/products-images/new-images/unknown.png,1,0,0,0,Maxies burger patty 1kg.html,0,0
235,108,Maxies tandoori 500g,Maxies tandoori 500g,Maxies tandoori 500g,Maxies tandoori 500g,NULL,NULL,825,825,235,1,/products-images/new-images/unknown.png,1,0,0,0,Maxies tandoori 500g.html,0,0
236,109,Finagle Butter Rusk 80G,Finagle Butter Rusk 80G,Finagle Butter Rusk 80G,Finagle Butter Rusk 80G,NULL,NULL,85,80.75,236,1,/products-images/Bakery/Biscuits/Biscuits/FINAGLE_BUTTER_RUSK_80G.jpg,1,0,0,0,Finagle-Butter-Rusk-80G.html,0,0
237,109,Finagle Butter Biscuits 80G,Finagle Butter Biscuits 80G,Finagle Butter Biscuits 80G,Finagle Butter Biscuits 80G,NULL,NULL,80,76,237,1,/products-images/Bakery/Biscuits/Biscuits/FINAGLE_BUTTER_BISCUITS_80G.jpg,1,0,0,0,Finagle-Butter-Biscuits-80G.html,0,0
238,110,Prima Wholemeal Bread 500G,Prima Wholemeal Bread 500G,Prima Wholemeal Bread 500G,Prima Wholemeal Bread 500G,NULL,NULL,195,158.65,238,1,/products-images/Bakery/Breads/Regular_Bread/PRIMA_WHOLEMEAL_BREAD_500G.jpg,1,0,0,0,Prima-Wholemeal-Bread-500G.html,0,0
239,110,Finagle Crust Top Bread 400G,Finagle Crust Top Bread 400G,Finagle Crust Top Bread 400G,Finagle Crust Top Bread 400G,NULL,NULL,135,135,239,1,/products-images/Bakery/Breads/Regular_Bread/FINAGLE_CRUST_TOP_BREAD_400G.jpg,1,0,0,0,Finagle-Crust-Top-Bread-400G.html,0,0
240,110,Prima Crust Top Bread 400G,Prima Crust Top Bread 400G,Prima Crust Top Bread 400G,Prima Crust Top Bread 400G,NULL,NULL,130,130,240,1,/products-images/Bakery/Breads/Regular_Bread/PRIMA_CRUST_TOP_BREAD_400G.jpg,1,0,0,0,Prima-Crust-Top-Bread-400G.html,0,0
241,111,Prima White Flat Bread 250G,Prima White Flat Bread 250G,Prima White Flat Bread 250G,Prima White Flat Bread 250G,NULL,NULL,160,160,241,1,/products-images/new-images/unknown.png,1,0,0,0,Prima-White-Flat-Bread-250G.html,0,0
242,111,Prima Whole Grain Flat Bread 250G,Prima Whole Grain Flat Bread 250G,Prima Whole Grain Flat Bread 250G,Prima Whole Grain Flat Bread 250G,NULL,NULL,160,160,242,1,/products-images/new-images/unknown.png,1,0,0,0,Prima-Whole-Grain-Flat-Bread-250G.html,0,0
243,112,Tiara Layer Cake Chocolate 480G,Tiara Layer Cake Chocolate 480G,Tiara Layer Cake Chocolate 480G,Tiara Layer Cake Chocolate 480G,NULL,NULL,350,350,243,1,/products-images/new-images/unknown.png,1,0,0,0,Tiara-Layer-Cake-Chocolate-480G.html,0,0
244,112,Tiara Layer Cake Vanila 480G,Tiara Layer Cake Vanila 480G,Tiara Layer Cake Vanila 480G,Tiara Layer Cake Vanila 480G,NULL,NULL,350,350,244,1,/products-images/Bakery/Cakes/Cakes/TIARA_LAYER_CAKE_VANILA_480G.jpg,1,0,0,0,Tiara-Layer-Cake-Vanila-480G.html,0,0
245,112,Little Lion Date Cake 375G,Little Lion Date Cake 375G,Little Lion Date Cake 375G,Little Lion Date Cake 375G,NULL,NULL,275,275,245,1,/products-images/Bakery/Cakes/Cakes/LITTLE_LION_DATE_CAKE_375G.jpg,1,0,0,0,Little-Lion-Date-Cake-375G.html,0,0
246,112,Little Lion Fruit Cake 350G,Little Lion Fruit Cake 350G,Little Lion Fruit Cake 350G,Little Lion Fruit Cake 350G,NULL,NULL,260,260,246,1,/products-images/Bakery/Cakes/Cakes/LITTLE_LION_FRUIT_CAKE_350G.jpg,1,0,0,0,Little-Lion-Fruit-Cake-350G.html,0,0
247,112,Tiara Layer Cake Chocolate 310G,Tiara Layer Cake Chocolate 310G,Tiara Layer Cake Chocolate 310G,Tiara Layer Cake Chocolate 310G,NULL,NULL,250,237.5,247,1,/products-images/Bakery/Cakes/Cakes/TIARA_LAYER_CAKE_CHOCOLATE_310G.jpg,1,0,0,0,Tiara-Layer-Cake-Chocolate-310G.html,0,0
248,112,Tiara Layer Cake Vanila 310G,Tiara Layer Cake Vanila 310G,Tiara Layer Cake Vanila 310G,Tiara Layer Cake Vanila 310G,NULL,NULL,250,237.5,248,1,/products-images/Bakery/Cakes/Cakes/TIARA_LAYER_CAKE_VANILA_310G.jpg,1,0,0,0,Tiara-Layer-Cake-Vanila-310G.html,0,0
249,112,Tiara Layer Cake Strawberry 310G,Tiara Layer Cake Strawberry 310G,Tiara Layer Cake Strawberry 310G,Tiara Layer Cake Strawberry 310G,NULL,NULL,250,237.5,249,1,/products-images/Bakery/Cakes/Cakes/TIARA_LAYER_CAKE_STRAWBERRY_310G.jpg,1,0,0,0,Tiara-Layer-Cake-Strawberry-310G.html,0,0
250,112,Little Lion Madeira Cake 325G,Little Lion Madeira Cake 325G,Little Lion Madeira Cake 325G,Little Lion Madeira Cake 325G,NULL,NULL,220,220,250,1,/products-images/new-images/unknown.png,1,0,0,0,Little-Lion-Madeira-Cake-325G.html,0,0
251,112,Tiara Butter Sponge Raisin 230G,Tiara Butter Sponge Raisin 230G,Tiara Butter Sponge Raisin 230G,Tiara Butter Sponge Raisin 230G,NULL,NULL,200,190,251,1,/products-images/Bakery/Cakes/Cakes/TIARA_BUTTER_SPONGE_RAISIN_230G.jpg,1,0,0,0,Tiara-Butter-Sponge-Raisin-230G.html,0,0
